"fips","gini_cnty","income_cnty","black_cnty","pop_cnty","perc_bush"
48273,50,3.4652,3.88419,3.0637,54.1637
48275,49.6,3.1926,8.71573,0.3465,69.9287
48277,45.2,3.7029,12.8549,4.8993,73.5262
48279,42.6,3.5716,4.63576,1.3741,69.2932
48281,41.8,4.4301,3.12637,2.0471,79.8681
48283,46.9,3.1838,2.90273,0.5891,44.5897
48285,44.7,4.1696,7.05775,1.8632,77.2974
48287,42.6,4.5161,11.072,1.6203,68.6427
48289,45.4,3.8067,9.56532,1.6518,74.1201
48291,41.3,4.473,12.3337,7.4941,68.5886
48293,40.8,3.9119,19.4259,2.2367,64.6272
48295,44.2,4.8646,0.133601,0.2994,86.1758
48297,42.7,4.1652,2.59072,1.1271,75.2513
48299,46.1,4.2381,0.220386,1.815,76.2281
48301,20.2,8.1328,0,0.0081,84.4156
48303,48.4,4.0467,7.16961,26.2985,75.7288
48305,44.3,3.9148,1.33539,0.5841,78.9593
48307,49.6,3.6495,1.55834,0.7893,76.7913
48309,47.4,4.0038,14.7187,22.8369,66.0578
48311,45.9,4.055,0,0.0938,83.0961
48313,44.9,3.3952,22.489,1.3202,69.638
48315,46.5,3.0385,20.5203,1.057,56.4864
48317,43.5,3.7463,3.05824,0.4447,83.7583
48319,51.2,3.7847,0.359897,0.389,77.6968
48321,46.8,4.0307,11.3705,3.7008,65.1152
48323,47.9,3.0123,0.0565302,5.13,40.359
48325,43,4.6348,2.80158,4.3654,70.6415
48327,53,3.1016,0.234522,0.2132,69.6886
48329,49.6,5.2611,6.57154,12.6287,82.0529
48331,45.9,3.7565,9.85472,2.478,60.5852
48333,44.2,3.4019,0.09994,0.5003,80.5666
48335,38.5,4.3009,10.6739,0.9275,74.9412
48337,42.7,4.1677,0.102265,1.9557,75.2199
48339,46.2,6.4971,4.53238,41.1726,78.513
48341,42.5,4.1862,1.08425,2.0106,82.0046
48343,44.5,3.7173,22.6113,1.2852,53.6102
48345,45.8,3.325,1.70213,0.1175,83.3087
48347,50,3.2487,16.4164,6.2608,66.3657
48349,46,3.9555,16.1545,4.8847,67.0718
48351,41.9,3.6611,21.0024,1.3827,55.6302
48353,43.6,3.7481,5.605,1.4719,70.7201
48355,47.5,4.2356,4.15886,31.9703,57.195
48357,43,4.8662,0.285593,0.9454,92.0845
48359,40.6,4.8214,3.0158,0.2089,87.1581
48361,43.4,4.5608,8.8014,8.2521,63.8669
48363,45.7,3.93,3.12557,2.7451,71.707
48365,46.5,4.1309,17.2588,2.3107,70.3548
48367,43.5,6.1415,2.16573,10.8324,78.0185
48369,42.9,3.6698,0.553309,0.9398,86.0381
48371,46.3,3.4466,4.26388,1.5901,71.8019
48373,44.8,3.2026,11.4903,4.6326,66.4577
48375,46.4,3.4827,9.56563,12.0797,73.7482
48377,50.3,2.9492,0,0.7536,38.1487
48379,44.2,4.0873,2.99892,1.1104,71.174
48381,44.8,5.4311,1.98755,11.2802,83.7821
48383,34.8,5.1619,4.99665,0.2982,83.8455
48385,45.6,2.9796,0.168577,0.2966,80.4087
48387,42.8,3.8053,16.4423,1.3076,61.6916
48389,43.6,3.3569,2.22523,1.11,52.6207
48391,43.8,3.9914,6.53178,0.7364,64.2221
48393,47.8,5.9097,0,0.0913,91.6488
48395,48.2,3.7941,21.5414,1.583,55.9485
48397,39.2,8.0193,5.82168,7.2814,79.0869
48399,45.1,3.798,1.81187,1.0376,80.4472
48401,47.5,4.4071,18.2768,4.8444,73.2236
48403,42.6,3.2139,9.7573,1.0177,67.9826
48405,48.2,2.666,25.5723,0.8693,59.7003
48407,43.8,4.2043,11.9862,2.4645,66.7286
48409,43.2,4.3748,2.2488,6.8392,63.4436
48411,48.5,3.5549,1.20257,0.5904,80.2655
48413,40.9,5.2872,1.08316,0.2862,76.4172
48415,47,3.9665,5.87095,1.5994,82.3466
48417,40.4,4.4429,0.486381,0.3084,85.2295
48419,49.1,3.1866,18.7647,2.6358,68.1148
48421,42.9,4.0231,0.275387,0.2905,88.6171
48423,48.3,4.5447,18.0609,19.7631,72.7852
48425,47.1,4.8566,0.310479,0.773,76.499
48427,50.6,2.1512,0.050873,6.0936,26.1717
48429,45.2,3.4663,3.17712,0.9474,79.9487
48431,44.3,3.875,0,0.1114,87.7419
48433,42.5,4.6121,5.72049,0.1381,58.4565
48435,44.6,5.4557,1.59251,0.427,80.7295
48437,44.9,3.506,4.84952,0.7609,69.2366
48439,44.7,5.4647,13.8013,170.494,62.7687
48441,44.1,4.0363,6.7266,12.6587,77.7469
48443,50.5,3.59,0,0.081,65.8065
48445,54.7,3.431,5.82524,1.2154,79.9495
48447,43,3.4239,0,0.163,76.4569
48449,40.9,3.975,9.73172,2.9111,64.2559
48451,43.8,4.0753,3.97494,10.6643,75.792
48453,48,5.4044,8.40497,96.6761,42.8638
48455,43.7,3.6519,11.7244,1.4005,64.3769
48457,44,3.3548,13.2596,2.034,65.4564
48459,43,4.2256,9.40348,3.7635,70.7895
48461,42.3,4.294,4.43204,0.3046,84.4929
48463,49.8,3.2331,0.961575,2.6623,60.9545
48465,43.5,3.415,1.52736,4.7533,59.3078
48467,42.5,4.2271,3.47766,5.1874,75.6393
48469,45.3,4.5859,5.79078,8.6206,70.9234
48471,46.9,3.4214,23.2058,6.3928,66.2136
48473,45.4,4.3865,25.7482,3.5552,55.5515
48475,42.1,4.0514,3.80693,1.0297,76.0117
48477,51.6,4.3791,17.9522,3.2152,73.9
48479,45.8,3.5964,0.453178,23.1035,42.8654
48481,44.7,4.2695,14.7095,4.0919,66.3903
48483,52,4.0603,4.42998,0.4763,82.7192
48485,46.6,4.2999,10.5773,12.8464,71.6964
48487,45.7,3.6338,10.1566,1.3725,74.1598
48489,55.9,2.2747,1.91023,2.0364,38.0928
48491,36.5,6.9406,6.08182,37.2438,65.9017
48493,39.5,5.9347,2.28268,3.9033,70.209
48495,44.4,4.0074,0.911439,0.6583,80.3715
48497,38.6,5.5703,1.32431,5.7615,76.0457
48499,43.3,3.948,5.17766,4.2104,76.0916
48501,41.3,4.8235,1.59667,0.7453,85.5607
48503,50.8,3.8195,1.18637,1.7701,79.5544
48505,52.9,2.0525,0.309712,1.3561,42.5061
48507,46.5,2.2964,0,1.162,24.992
49001,38.3,3.9362,0,0.6139,79.8625
49003,34.6,5.467,0.260977,4.7897,86.8357
49005,42.9,4.6091,0.631933,10.9347,82.7986
49007,42.4,4.1056,1.03911,1.9536,58.3935
49009,39.9,3.8021,0,0.0779,77.0492
49011,38.4,6.5892,1.16718,28.6502,79.766
49013,38.4,5.1504,0.153121,1.6327,86.262
49015,35.9,4.7446,0.04804,1.0408,81.5215
49017,37.9,4.4861,0,0.4488,86.7044
49019,41.5,3.7206,0.28702,0.9407,52.2561
49021,38.8,4.1707,0.17543,4.2752,84.3141
49023,36.4,5.036,0.282338,0.9563,81.0671
49025,50.8,4.1313,0.0155111,0.6447,80.4777
49027,41.6,4.2289,0.849504,1.2007,86.3365
49029,35.8,7.0043,0,0.8381,86.8358
49031,38.4,3.7,1.31926,0.1516,83.5938
49033,32.2,5.0899,0.0483793,0.2067,88.9662
49035,41.8,5.6948,1.45916,100.03,60.4506
49037,42.2,3.6209,0,1.4429,60.9133
49039,37.9,4.1931,0.49713,2.4742,84.9752
49041,39.3,4.4411,0.178544,1.9603,87.3057
49043,44,8.338,0.412412,3.5644,52.4456
49045,34.2,6.0236,1.15286,5.4473,73.8871
49047,41.2,5.7735,0.0896119,2.9014,86.6301
49049,41.3,5.6752,0.539021,50.499,87.8746
49051,41.6,6.203,0.364209,2.0318,74.0965
49053,40.3,4.8728,0.641803,13.0258,82.6939
49055,37.5,4.504,0.159872,0.2502,78.6192
49057,38.9,5.3471,1.52806,22.1981,71.2756
50001,39.8,5.5427,0.668322,3.6659,38.5185
50003,44.6,4.6265,0.263259,3.6466,39.9884
50005,43.5,4.1897,0.780735,3.0356,47.51
50007,43.3,5.9634,1.45172,15.0924,33.8933
50009,40.4,4.0046,1.04102,0.6436,53.0333
50011,39.8,5.2279,0.591296,4.7861,44.9831
50013,42.2,5.6202,0.184818,0.7575,43.0747
50015,43.1,5.1037,0.732586,2.5253,35.0601
50017,39.1,5.1011,0.165649,2.8977,43.2296
50019,41.4,4.0605,0.469466,2.7265,46.399
50021,42.6,4.6153,0.581304,6.3306,46.761
50023,41.1,5.4227,0.697421,5.8788,36.6003
50025,43.7,4.6465,0.671602,4.3627,31.3401
50027,45.1,5.1066,0.447989,5.6921,37.4693
51001,46.5,4.0343,28.7524,3.8522,58.334
51003,46.6,6.4306,9.59124,9.2866,48.9722
51005,39.6,4.2005,6.34262,1.6397,55.2713
51007,41.2,4.8897,22.0332,1.2581,65.2677
51009,39.8,4.5947,19.0586,3.2185,61.458
51011,38.5,4.7412,22.7458,1.4218,66.789
51013,43,9.3806,8.103,20.6405,31.6836
51015,39.7,4.9364,4.22448,7.0991,75.8946
51017,31.9,4.625,2.37274,0.4636,63.3765
51019,41.7,5.4527,6.15632,6.5916,70.7791
51021,39.8,4.2231,2.63545,0.6792,69.8718
51023,40.4,5.9823,4.78421,3.2231,69.354
51025,41,3.6202,57.7252,1.7786,41.2496
51027,46.1,2.7538,2.37025,2.3584,45.5213
51029,43.2,3.8128,37.522,1.5932,53.1542
51031,40.7,4.3324,14.1906,5.2542,69.8188
51033,36.4,5.6829,28.365,2.6917,50.6112
51035,38.9,3.4794,1.15317,2.9137,67.9197
51036,40.7,4.9747,45.5919,0.7146,36.785
51037,41.7,3.7591,32.777,1.2222,58.7744
51041,38,7.1661,20.939,29.8009,62.9865
51043,39.2,6.8768,5.99624,1.4359,58.0901
51045,33.4,4.8845,0.0395648,0.5055,65.3891
51047,38.4,6.4359,16.1922,4.4923,64.8691
51049,40.6,3.843,33.578,0.9536,58.0039
51051,43.7,2.8296,1.09324,1.6099,48.8226
51053,38.3,5.1556,31.8455,2.5787,57.5451
51057,39.3,4.6678,39.1011,1.0813,53.4447
51059,41.2,10.4259,9.23741,101.275,46.8052
51061,43.3,8.2872,8.36273,6.633,64.3104
51063,41.5,4.0539,1.83654,1.4756,62.5959
51065,38.9,6.2163,17.8682,2.5162,59.3983
51067,41.6,4.5578,9.26445,5.1023,63.7126
51069,39.3,6.2291,4.00582,7.212,68.6497
51071,42.6,3.9963,1.47735,1.7193,58.6422
51073,40.1,5.683,10.0787,3.8229,68.4669
51075,50.9,7.5581,30.0651,2.0429,65.0371
51077,44.9,3.1707,3.0705,1.6056,65.7022
51079,39,5.4153,7.82001,1.789,67.1072
51081,39.4,4.0917,60.6915,1.1916,39.7543
51083,46.5,3.4318,36.9261,3.546,57.333
51085,38.9,7.6926,9.65599,9.8602,71.7881
51087,43.4,5.9807,27.021,28.9171,53.9564
51089,42.7,3.4437,22.1305,5.548,57.5677
51091,42.6,4.3537,0,0.2399,65.2926
51093,40.6,6.2573,25.1117,3.4705,62.8552
51095,41.6,7.1988,13.5778,6.0864,61.3942
51097,44.1,4.3766,33.2648,0.6806,53.578
51099,36.9,7.3941,17.2126,2.2286,65.2543
51101,34.9,6.4682,19.0744,1.5492,64.3683
51103,44.7,4.4485,27.5421,1.1408,60.0645
51105,42.7,2.9889,2.93988,2.5001,58.605
51107,36.9,11.2021,7.80423,27.7465,56.1844
51109,42.8,5.1775,18.2748,3.1661,59.5921
51111,40,3.5963,36.9383,1.2908,54.751
51113,40.8,5.2964,12.0551,1.3571,62.0485
51115,39.8,4.9318,9.67706,0.9011,68.7574
51117,44.5,3.4741,37.3558,3.1987,57.9373
51119,43.9,5.0181,17.5983,1.0626,63.548
51121,46.7,4.1815,4.05234,8.9109,55.2864
51125,45.7,4.4326,13.7003,1.5204,49.9718
51127,38.6,6.9478,16.514,1.7137,68.9299
51131,48.8,3.645,36.8499,1.3422,49.0265
51133,42.2,5.0522,25.0039,1.289,60.069
51135,43.4,4.0776,38.6637,1.579,55.6154
51137,40.9,5.5416,13.5065,3.214,60.7574
51139,42.7,4.2359,2.09773,2.4026,65.1755
51141,39.3,3.6895,6.30232,1.8755,68.1604
51143,41.4,3.9765,22.9397,6.1156,65.3758
51145,38,7.5118,19.9898,2.7334,74.2107
51147,45.4,3.6242,34.8316,2.1581,49.6041
51149,35.7,6.6049,34.5919,3.6364,61.6761
51153,36.7,8.885,19.3566,36.091,53.2339
51155,41.2,3.8234,6.15869,3.491,62.2806
51157,44,5.85,5.64775,0.7171,54.1781
51159,43.6,4.2212,32.2381,0.907,62.6165
51161,40.2,5.78,5.06535,8.9905,65.546
51163,42,4.3311,4.22786,2.1311,59.8077
51165,41.4,5.1232,1.72353,7.357,75.4604
51167,40.8,3.177,1.21019,2.8921,54.0488
51169,42.2,3.3325,1.08471,2.2771,66.1053
51171,39.3,5.0436,1.94172,4.0325,69.4943
51173,45.9,3.6103,1.59707,3.1996,64.658
51175,40.4,4.7285,40.2982,1.8177,53.9401
51177,37.4,7.7225,15.0879,11.8512,63.1868
51179,34.9,9.0586,16.5814,12.0436,62.3994
51181,37,5.332,47.6658,0.7026,44.1235
51183,40.2,3.7492,59.0656,1.2051,43.8388
51185,43.9,3.583,2.80768,4.4307,58.3043
51187,43.7,5.963,5.05445,3.6087,62.1405
51191,44.3,4.0431,1.22367,5.2547,66.7663
51193,40.3,5.0151,28.0298,1.7303,50.576
51195,43.9,3.2324,5.35059,4.1715,59.0063
51197,41.9,3.849,3.72409,2.8517,68.8392
51199,38.2,7.9189,13.8569,6.1269,65.5147
51510,45.4,8.0186,21.8383,14.2131,32.6295
51515,46.6,3.1796,25.4967,0.6291,58.5191
51520,46.5,3.1797,6.44186,1.7526,64.0438
51530,39.5,4.0913,5.60064,0.6285,60.7218
51540,51.3,3.8369,19.9889,4.1393,27.3896
51550,39.1,6.6932,29.678,21.9425,57.4545
51570,37.3,4.9734,11.3458,1.7707,74.829
51580,39,3.5758,13.9848,0.6171,48.3574
51590,47.2,2.9482,45.3711,4.4978,49.9044
51595,47.1,3.3412,62.248,0.5605,43.7528
51600,37.1,9.6232,5.32329,2.3369,48.3182
51610,41.5,11.3313,5.09214,1.1233,34.4816
51620,47.7,3.206,53.8153,0.8728,45.767
51630,50.4,4.3154,21.0227,2.2314,45.3607
51640,51.6,2.2105,6.40611,0.6806,57.5366
51650,39.5,4.8122,47.3445,14.5903,42.0176
51660,46.8,3.3587,6.26833,4.3983,56.9819
51670,39.8,3.8892,38.1459,2.2933,54.3339
51678,51.5,3.2847,5.31191,0.6909,42.2911
51680,49.4,3.7281,28.2944,7.1357,55.2067
51683,39,7.215,11.3783,3.5559,56.5444
51685,34.2,6.9087,11.072,1.1633,54.6529
51690,45.5,3.1729,41.528,1.466,45.5328
51700,41.5,4.8124,40.7906,19.2635,47.2385
51710,46.9,4.1739,43.9046,23.6071,37.8332
51720,46.5,3.25,5.01627,0.3688,51.4401
51730,41,3.5874,77.0376,3.2845,18.1702
51735,38.7,8.4688,0.713376,1.1775,77.8435
51740,41.3,4.441,51.1771,10.0674,38.6906
51750,49,2.9589,8.25551,1.6062,54.1271
51760,52.8,3.7735,51.3733,20.0976,29.2961
51770,46.3,3.5811,26.3855,9.3271,46.9678
51775,43.4,4.7746,6.7266,2.5139,62.6661
51790,42.4,4.2713,11.3682,2.3645,60.7154
51800,42.3,6.3657,40.8095,8.1062,53.2503
51810,40.2,6.337,19.2646,43.4922,59.4868
51820,45.2,4.0809,10.4244,2.1699,64.6185
51830,49.9,4.1236,12.4655,1.233,46.9911
51840,45.3,4.4708,10.7518,2.5977,57.1135
53001,42,3.9679,0.158553,1.7029,73.666
53003,43.3,4.0643,0,2.1198,60.9105
53005,41.8,5.5253,1.36146,16.1077,66.8657
53007,43.2,4.7009,0.329711,7.0668,63.1265
53009,41.8,4.4342,0.824692,7.0208,51.7125
53011,41.1,5.8095,1.69099,41.6205,52.3837
53013,45.2,4.0774,0,0.3984,70.1646
53015,40.9,4.6379,0.566714,9.9874,47.714
53017,41.3,4.7408,0.448195,3.6145,67.0321
53019,41.1,3.6096,0.268673,0.7444,61.8793
53021,44.3,4.5337,2.12739,6.9757,66.8116
53023,40.1,4.0135,0,0.2129,71.4052
53025,42.1,4.2149,1.1374,8.3612,69.0784
53027,42.9,4.1618,0.888676,7.1117,46.7228
53029,39.6,5.6138,1.54107,8.0723,51.5724
53031,43.6,4.6183,0.657017,2.9223,36.3838
53033,45.5,6.7246,5.85763,185.879,34.4326
53035,42,5.9358,2.58892,23.8825,47.3414
53037,48.6,4.1025,0.379931,3.8428,57.0588
53039,43.4,3.7656,0.219276,2.0066,55.121
53041,40.7,4.4661,0.490069,7.3459,65.2544
53043,41.8,4.3665,0.273357,1.0243,69.5675
53045,41.1,4.9081,1.28681,5.6341,47.5249
53047,44.5,3.8299,0.380295,3.9706,59.6238
53049,43.2,3.9045,0.328007,2.1341,44.9313
53051,47.5,3.6864,0.18059,1.2736,60.7178
53053,41.9,5.6773,6.83951,77.4339,48.4179
53055,49,5.1392,0.359595,1.5295,33.0902
53057,42.1,5.3094,0.75935,11.6152,50.3606
53059,40.9,4.6943,0.140634,1.0666,52.7269
53061,39.8,6.478,2.11159,67.3709,45.9493
53063,44.3,4.6207,1.6018,45.4927,55.3101
53065,42.6,4.1859,0.488822,4.1733,64.5005
53067,40.7,5.9453,2.86565,23.9248,42.9772
53069,40.7,3.9226,0,0.3975,52.8345
53071,43.9,4.4282,1.4586,5.7795,62.9381
53073,44.4,4.7812,1.04466,19.2886,45.138
53075,50.8,3.2403,2.09365,4.1793,54.5081
53077,43.4,4.1854,0.972904,23.2911,60.2462
54001,44.5,3.0875,0.515398,1.5522,59.8645
54003,40.4,5.225,5.67344,9.9058,63.2504
54005,43.5,3.8828,1.256,2.5,41.2056
54007,43,3.0174,0.797032,1.4554,49.4082
54009,41.6,4.0537,1.25205,2.3801,48.1929
54011,49.8,3.3062,4.53401,9.4552,55.6576
54013,46.3,2.7367,0.44389,0.7209,55.1106
54015,46.1,3.1148,0.487029,1.0061,54.0213
54017,42.2,3.0725,0,0.7238,74.215
54019,43.6,3.2579,5.36765,4.624,46.4645
54021,45.7,2.4544,12.6579,0.6889,58.5745
54023,39.6,3.4259,0.593774,1.1789,80.6484
54025,44.4,3.2635,3.42098,3.461,57.5061
54027,40.1,3.4571,0.714286,2.24,68.7767
54029,45,3.928,2.19427,3.0215,51.0783
54031,40.7,3.4625,1.9054,1.3488,68.9655
54033,44.2,3.9395,1.40719,6.8363,56.0182
54035,42.8,4.2662,0.0533049,2.814,58.5058
54037,41.4,6.3612,6.86736,5.0791,52.9164
54039,46,4.1478,6.17303,19.1624,50.6409
54041,44.9,3.2655,0.708684,1.7215,64.6592
54043,45.2,2.9291,0.175589,2.2211,49.9877
54045,43.9,3.4214,2.75082,3.5553,45.4882
54047,45.1,2.136,12.0195,2.2971,37.803
54049,44.1,3.5209,3.59214,5.6568,50.8985
54051,41.8,3.433,0.499925,3.3205,56.5733
54053,45.2,3.4737,0.759712,2.5536,54.2694
54055,45.5,3.1478,5.72,6.1451,58.5059
54057,45.5,3.7681,2.84866,2.696,68.5017
54059,44.8,2.9804,3.313,2.6562,43.2721
54061,51.7,3.7544,3.4542,8.7864,51.6569
54063,39.4,3.8706,0.72027,1.3606,60.3254
54065,39.5,3.904,0.380298,1.6303,65.9396
54067,44.8,3.8064,0.0421714,2.6084,52.9996
54069,47.4,3.7862,3.55686,4.4365,57.5024
54071,40.5,3.5705,3.33905,0.7577,60.6061
54073,38.3,4.0093,1.71605,0.7459,60.0832
54075,41.9,3.2237,0.767531,0.8599,58.7841
54077,40.8,3.7142,2.88952,3.0178,65.9659
54079,41.8,5.1186,1.09874,5.4881,62.5733
54081,45,3.8023,8.17807,7.8686,60.7018
54083,43.8,3.4103,1.10653,2.8377,56.7943
54085,45.1,3.5211,0.0291093,1.0306,73.7527
54087,42.7,2.7155,0,1.5123,56.483
54089,44.1,2.6859,3.75274,1.3217,54.0201
54091,40.5,3.7639,0.93279,1.6188,59.4825
54093,45.8,3.1306,0.0437254,0.6861,60.6599
54095,42.6,3.3579,0.133779,0.897,66.0782
54097,44.7,3.4275,0.483748,2.3566,66.7973
54099,44.4,3.4814,0.349431,4.1496,54.1574
54101,42.7,2.8691,0,0.951,46.4977
54103,43.2,3.6021,0.545223,1.6507,51.958
54105,39.2,3.3668,0,0.5696,65.2688
54107,45,3.953,0.86186,8.6557,63.7462
54109,41.8,3.2141,0.968247,2.3651,57.1462
55001,40.8,3.8726,3.47059,2.04,46.956
55003,40.4,3.7245,0.380205,1.6307,36.5149
55005,42.4,4.2928,0.532755,4.5612,50.436
55007,40.7,4.321,0.441826,1.4938,38.8188
55009,42.8,5.2535,1.70207,24.2881,54.7111
55011,38.8,4.495,0.0730834,1.3683,46.3105
55013,42.4,4.087,0.614487,1.6111,51.0934
55015,35.5,6.1655,0.576486,4.4407,58.4807
55017,40.2,4.9096,0.564538,5.9872,50.824
55019,40.6,4.2876,0.325441,3.3493,52.892
55021,39,5.5155,1.18473,5.4949,50.8465
55023,41.9,4.104,2.13713,1.6845,43.8879
55025,44.4,5.9546,4.34421,47.6381,33.1158
55027,37,5.2658,2.90078,8.7597,61.5775
55029,40.8,4.6581,0.405003,2.7901,51.2216
55031,41.8,4.3026,0.784911,4.3954,33.648
55033,38.9,4.8253,0.318276,4.2416,47.1562
55035,45,4.5178,0.880705,9.7422,44.7552
55037,41.7,3.825,0,0.4721,62.7487
55039,40.2,5.1768,1.06809,9.9336,63.0487
55041,43.2,3.6425,1.65916,0.9764,50.6998
55043,40.4,4.3111,1.09049,4.8969,48.2763
55045,40.6,5.2082,0.676377,3.5631,46.7562
55047,40.9,4.823,0.611391,1.8646,63.8768
55049,37.2,5.4298,0.442309,2.3513,42.7396
55051,41.5,3.4401,0,0.6267,48.7451
55053,41.2,4.5484,2.58913,1.9775,45.3062
55055,38.7,5.5379,0.472029,7.9868,56.6868
55057,39.8,4.5746,0.826633,2.6493,52.731
55059,41,5.5055,5.85412,16.274,46.7957
55061,37.4,5.4711,0.0490244,2.0398,53.1409
55063,43.1,4.8543,1.21086,11.1491,45.7769
55065,38.7,4.7306,0.352578,1.5883,46.8608
55067,41.8,4.014,0.394964,2.0255,56.4253
55069,37.9,4.677,0.0607451,2.9632,51.4015
55071,39.7,4.9026,0.66335,8.0802,52.3533
55073,40.1,5.315,0.465321,12.9803,53.6816
55075,42.6,4.0553,0.262003,4.2366,53.4709
55077,39.1,4.3195,0.369524,1.4884,54.6469
55078,43.9,3.1372,0.528984,0.4537,16.8816
55079,44.7,4.3848,25.1624,95.3864,37.5455
55081,39.7,4.7243,0.743909,4.3016,53.0553
55083,39.7,4.8372,0.44262,3.7278,56.0501
55085,42.6,4.4977,0.397165,3.6257,51.6992
55087,39.8,5.5763,0.799507,17.3607,54.4227
55089,44.8,7.4237,1.3734,8.5554,66.0328
55091,40.1,4.8991,0.461894,0.7361,45.6854
55093,38.3,5.9421,0.239246,3.9708,47.9597
55095,39.1,5.0444,0.373751,4.4147,51.2605
55097,41.6,5.0978,0.375544,6.8434,42.7479
55099,41.7,4.0542,0.377644,1.4564,49.4664
55101,41.4,5.4203,10.3431,19.9147,51.8609
55103,38.2,4.3422,0.150075,1.7991,51.5933
55105,39.8,4.9894,4.53192,15.8829,41.2868
55107,41.2,3.7724,0.746269,1.4472,50.5967
55109,37.9,6.7748,0.763501,8.055,54.4344
55111,39.1,4.963,0.604406,5.8239,47.5664
55113,45.7,3.7583,0.0709681,1.6909,52.5366
55115,40.4,4.5376,0.406662,4.1066,58.032
55117,38.9,5.2848,1.38185,11.4122,55.2312
55119,41.4,4.4098,0.103498,1.9324,58.8517
55121,39.7,4.6409,0.328817,2.7675,41.9286
55123,40.9,4.1545,0.23113,2.8988,45.813
55125,44.5,4.2318,0.31127,2.1846,58.4864
55127,43.3,5.391,0.732495,10.0069,59.6453
55129,40.7,4.1518,0.946753,1.6583,50.0105
55131,38.2,6.4694,0.820799,12.8046,70.123
55133,41.5,7.4466,1.38314,37.8848,67.5007
55135,38.8,4.7374,0.1907,5.1914,59.2835
55137,38.2,4.3137,1.93836,2.466,57.0529
55139,42.6,5.0554,1.51314,16.1386,52.8325
55141,40,4.7594,0.444456,7.4023,51.6375
56001,49.5,4.0116,1.10353,3.2985,54.785
56003,42,4.4612,0.0527612,1.1372,80.7942
56005,35,7.4757,0.575825,4.029,82.7354
56007,39.9,5.0963,0.664625,1.5347,67.9326
56009,39,5.524,0.108033,1.2959,78.1508
56011,36,4.8591,0,0.6338,84.3295
56013,44.5,4.3872,0.678564,3.7432,67.4457
56015,42.4,3.9665,0.22246,1.2137,71.7725
56017,39.8,4.5714,0,0.4523,73.8581
56019,44.7,4.2849,0,0.8084,80.6742
56021,41.5,5.1465,3.17406,8.6892,65.6255
56023,35.4,5.7446,0.0247142,1.6185,81.7927
56025,45,5.0382,0.87723,7.1817,67.8649
56027,42.5,4.358,0.910668,0.2306,81.6577
56029,42.4,4.3851,0.143419,2.7193,77.4653
56031,42.3,3.8954,0,0.8344,69.5352
56033,41.5,4.5861,0.0178177,2.8062,69.6674
56035,35.6,7.4224,0.0384566,0.7801,78.5754
56037,37.5,6.721,0.631068,3.914,66.2061
56039,43.9,6.7073,0.179399,2.0067,45.4981
56041,38.1,5.6407,0.0298226,2.0119,76.1142
56043,48.4,4.7778,0.859967,0.7791,78.2779
56045,38.7,5.3267,0.0443459,0.6765,81.5907
72001,53.5,1.2103,1.66197,1.8472,NA
72003,51,1.3797,4.05071,4.5597,NA
72005,55.6,1.3814,2.87853,6.7187,NA
72007,52,1.5242,1.65598,3.1341,NA
72009,53.8,1.5179,3.66901,2.7119,NA
72011,50,1.4435,2.66795,3.0098,NA
72013,52.9,1.6158,3.28423,10.2429,NA
72015,52,1.4887,17.3554,1.8997,NA
72017,52.1,1.5708,1.55022,2.3029,NA
72019,49.8,1.377,1.42157,3.0389,NA
72021,46.8,2.576,7.51249,22.0606,NA
72023,53.7,1.6124,1.28377,5.2969,NA
72025,51.7,2.2425,6.38582,14.2926,NA
72027,48.4,1.4375,1.6001,3.931,NA
72029,49.3,2.2292,12.6256,4.7174,NA
72031,46.4,2.8391,12.897,18.7439,NA
72033,57.1,1.7298,11.2082,2.6561,NA
72035,47.8,1.8845,4.20781,4.7293,NA
72037,47.3,1.6897,9.84157,1.7863,NA
72039,47.6,1.3976,1.73175,2.0615,NA
72041,49.2,1.993,2.1775,4.7899,NA
72043,55,1.4145,2.78171,3.9544,NA
72045,54.4,1.2054,1.94551,1.9378,NA
72047,55.4,1.259,1.53577,3.8808,NA
72049,42.1,2.0399,14.6641,0.2114,NA
72051,55.4,2.3531,10.1535,3.6293,NA
72053,47.8,1.9532,10.1455,4.2127,NA
72054,51,1.5769,0.863779,1.5629,NA
72055,52.7,1.2107,2.18241,2.2773,NA
72057,51.4,1.7223,9.41478,4.5248,NA
72059,51.8,1.3843,2.87089,2.3686,NA
72061,54.9,3.3622,6.36643,10.2742,NA
72063,47.5,2.7915,10.5644,4.2927,NA
72065,51,1.4698,1.36557,4.3059,NA
72067,43.7,1.9644,3.29263,1.7524,NA
72069,54.2,1.7773,9.00432,6.0682,NA
72071,56.8,1.2903,5.80937,4.7716,NA
72073,48.1,1.583,1.86716,1.8263,NA
72075,48.2,1.6654,8.11377,5.2947,NA
72077,50.6,1.6968,9.86768,4.0658,NA
72079,45.8,1.4657,2.6486,2.7826,NA
72081,53.5,1.2227,0.963048,3.7589,NA
72083,50.3,1.4088,1.25693,1.2093,NA
72085,50.7,1.6987,12.7532,3.9253,NA
72087,45.5,1.9156,32.9444,3.3678,NA
72089,48.6,2.2097,9.23054,2.0508,NA
72091,52.7,1.6003,4.92175,4.9393,NA
72093,51.5,1.1185,1.69277,0.6321,NA
72095,48.1,1.5035,18.9439,1.2669,NA
